coverage,cumulative_accuracy,correctness_lcb
0.060713084426505214,0.5484764542936288,0.5797958539244757
0.06088126471577531,0.5497237569060773,0.5797431742735644
0.06104944500504541,0.5482093663911846,0.5797221097180747
0.06121762529431551,0.5494505494505495,0.5797184942695
0.061385805583585605,0.5506849315068493,0.5797042897370761
0.0615539858728557,0.5491803278688525,0.5796938334904728
0.0617221661621258,0.547683923705722,0.5796879763056687
0.0618903464513959,0.5461956521739131,0.5796820238452941
0.062058526740666,0.5474254742547425,0.5796683327263661
0.062226707029936094,0.5459459459459459,0.5795614910208968
0.06239488731920619,0.5471698113207547,0.5795614177854027
0.06256306760847628,0.5456989247311828,0.579514056921995
0.06273124789774638,0.546916890080429,0.5794520613216394
0.06289942818701648,0.5454545454545454,0.5793617527657186
0.06306760847628658,0.5466666666666666,0.5792511525034462
0.06323578876555667,0.5452127659574468,0.579107205978308
0.06340396905482677,0.5464190981432361,0.5790870586287831
0.06357214934409687,0.5476190476190477,0.5790497033487865
0.06374032963336697,0.5488126649076517,0.5789987914566384
0.06390850992263707,0.55,0.5789825987379602
0.06407669021190716,0.5511811023622047,0.5789683913857261
0.06424487050117726,0.5497382198952879,0.5789176384088806
0.06441305079044736,0.5483028720626631,0.5789124444341556
0.06458123107971746,0.546875,0.5788379226220635
0.06474941136898756,0.548051948051948,0.578825519778013
0.06491759165825765,0.5466321243523317,0.5788233517702764
0.06508577194752775,0.5478036175710594,0.5787664638238265
0.06525395223679785,0.5463917525773195,0.578756708034185
0.06542213252606795,0.5475578406169666,0.5787447024196815
0.06559031281533804,0.5461538461538461,0.5787404258083776
0.06575849310460814,0.5473145780051151,0.5787343838598209
0.06592667339387824,0.5459183673469388,0.5787026606626599
0.06609485368314834,0.544529262086514,0.5786861632192398
0.06626303397241844,0.5431472081218274,0.5786051227981408
0.06643121426168853,0.5443037974683544,0.5785503944685544
0.06659939455095863,0.5429292929292929,0.5784474281517319
0.06676757484022873,0.5440806045340051,0.5784199054616995
0.06693575512949883,0.542713567839196,0.5782934473724003
0.06710393541876893,0.5413533834586466,0.5781938668331809
0.06727211570803902,0.54,0.5781210117434373
0.06744029599730912,0.5386533665835411,0.5781053112778161
0.06760847628657922,0.5398009950248757,0.5780319659557428
0.06777665657584932,0.5384615384615384,0.5780246811611364
0.0679448368651194,0.5396039603960396,0.5780199702864458
0.0681130171543895,0.5407407407407407,0.5780183103655553
0.0682811974436596,0.541871921182266,0.5779917913400857
0.0684493777329297,0.542997542997543,0.5778852486489323
0.06861755802219979,0.5441176470588235,0.577862547332975
0.06878573831146989,0.5452322738386308,0.577840888508806
0.06895391860073999,0.5463414634146342,0.5778059813945872
0.06912209889001009,0.5474452554744526,0.5778029666463639
0.06929027917928018,0.5485436893203883,0.5777622770382674
0.06945845946855028,0.549636803874092,0.5777574831074489
0.06962663975782038,0.5507246376811594,0.5775240919656084
0.06979482004709048,0.5493975903614458,0.5774023858938314
0.06996300033636058,0.5504807692307693,0.5773828310353587
0.07013118062563067,0.5491606714628298,0.5773798841165533
0.07029936091490077,0.5478468899521531,0.5773196536308196
0.07046754120417087,0.548926014319809,0.5772769994882688
0.07063572149344097,0.55,0.57723668310789
0.07080390178271107,0.5486935866983373,0.5772329715544393
0.07097208207198116,0.54739336492891,0.5772153437043048
0.07114026236125126,0.5484633569739953,0.5772108782717954
0.07130844265052136,0.5471698113207547,0.5771963741933962
0.07147662293979146,0.5458823529411765,0.5771803399369609
0.07164480322906155,0.5446009389671361,0.5771257629798718
0.07181298351833165,0.5456674473067916,0.5769561110214442
0.07198116380760175,0.544392523364486,0.5769315078424143
0.07214934409687185,0.5431235431235432,0.5768950282267793
0.07231752438614195,0.541860465116279,0.5768704378680845
0.07248570467541204,0.54292343387471,0.5768618747212555
0.07265388496468214,0.5439814814814815,0.5767567829570653
0.07282206525395224,0.5450346420323325,0.5766736886575382
0.07299024554322234,0.5460829493087558,0.5766248924531882
0.07315842583249244,0.5448275862068965,0.5766003456833579
0.07332660612176253,0.5458715596330275,0.5765752072696451
0.07349478641103263,0.5469107551487414,0.5765549434335592
0.07366296670030273,0.545662100456621,0.5765537196999622
0.07383114698957283,0.5444191343963554,0.5765406791220886
0.07399932727884292,0.5454545454545454,0.5765330238598364
0.07416750756811302,0.54421768707483,0.5765006036900864
0.07433568785738312,0.5429864253393665,0.5764801907939563
0.07450386814665322,0.5417607223476298,0.5764781460127412
0.07467204843592332,0.5427927927927928,0.576460815210457
0.07484022872519341,0.5438202247191011,0.5764411748934322
0.0750084090144635,0.5448430493273543,0.576424908014989
0.0751765893037336,0.5436241610738255,0.5763555559485044
0.0753447695930037,0.5446428571428571,0.5763422260371204
0.07551294988227379,0.5456570155902004,0.576317796809124
0.07568113017154389,0.5466666666666666,0.5761568813448195
0.07584931046081399,0.5476718403547672,0.576047541698782
0.07601749075008409,0.5486725663716814,0.5760300401591186
0.07618567103935418,0.5496688741721855,0.5759614319523989
0.07635385132862428,0.5506607929515418,0.5759444780958667
0.07652203161789438,0.5516483516483517,0.5759064971032805
0.07669021190716448,0.5526315789473685,0.5758944189984161
0.07685839219643457,0.5514223194748359,0.5758892376329775
0.07702657248570467,0.5524017467248908,0.5758871460803824
0.07719475277497477,0.5533769063180828,0.5758757448937758
0.07736293306424487,0.5521739130434783,0.5758431063021888
0.07753111335351497,0.5531453362255966,0.5757917359633692
0.07769929364278506,0.5541125541125541,0.5757534478514038
0.07786747393205516,0.5529157667386609,0.5757104711067659
0.07803565422132526,0.5538793103448276,0.5755917598595939
0.07820383451059536,0.5526881720430108,0.5755865690864106
0.07837201479986546,0.5536480686695279,0.5755825358763692
0.07854019508913555,0.5546038543897216,0.5755637572850181
0.07870837537840565,0.5534188034188035,0.5755512938631739
0.07887655566767575,0.5522388059701493,0.5755168154746281
0.07904473595694585,0.551063829787234,0.5754858612615471
0.07921291624621594,0.5520169851380042,0.5754772341739587
0.07938109653548604,0.5508474576271186,0.5754724219196327
0.07954927682475614,0.5517970401691332,0.5754404556538019
0.07971745711402624,0.5506329113924051,0.5753871020207145
